3.202700000000000000e+04 9.009999999999999787e+00 9.699999999999999289e+00 1.028999999999999915e+01
3.202800000000000000e+04 9.210000000000000853e+00 9.900000000000000355e+00 1.049000000000000021e+01
3.202900000000000000e+04 9.230000000000000426e+00 9.880000000000000782e+00 1.047000000000000064e+01
3.203000000000000000e+04 9.169999999999999929e+00 9.820000000000000284e+00 1.041000000000000014e+01
3.203100000000000000e+04 9.150000000000000355e+00 9.750000000000000000e+00 1.032000000000000028e+01
3.203400000000000000e+04 9.099999999999999645e+00 9.740000000000000213e+00 1.032000000000000028e+01
3.203500000000000000e+04 9.169999999999999929e+00 9.830000000000000071e+00 1.042999999999999972e+01
3.203600000000000000e+04 9.199999999999999289e+00 9.880000000000000782e+00 1.050999999999999979e+01
3.203700000000000000e+04 9.220000000000000639e+00 9.859999999999999432e+00 1.047000000000000064e+01
3.203800000000000000e+04 9.169999999999999929e+00 9.779999999999999361e+00 1.034999999999999964e+01
3.204100000000000000e+04 9.169999999999999929e+00 9.800000000000000711e+00 1.041999999999999993e+01
3.204200000000000000e+04 9.160000000000000142e+00 9.769999999999999574e+00 1.033999999999999986e+01
3.204300000000000000e+04 9.150000000000000355e+00 9.779999999999999361e+00 1.036999999999999922e+01
3.204400000000000000e+04 9.250000000000000000e+00 9.890000000000000568e+00 1.048000000000000043e+01
3.204500000000000000e+04 9.310000000000000497e+00 9.919999999999999929e+00 1.050000000000000000e+01
3.204800000000000000e+04 9.269999999999999574e+00 9.939999999999999503e+00 1.049000000000000021e+01
3.204900000000000000e+04 9.410000000000000142e+00 1.002999999999999936e+01 1.060999999999999943e+01
3.205000000000000000e+04 9.419999999999999929e+00 1.007000000000000028e+01 1.059999999999999964e+01
3.205100000000000000e+04 9.429999999999999716e+00 1.008999999999999986e+01 1.063000000000000078e+01
3.205200000000000000e+04 9.429999999999999716e+00 1.005000000000000071e+01 1.057000000000000028e+01
3.205500000000000000e+04 9.490000000000000213e+00 1.014000000000000057e+01 1.066000000000000014e+01
3.205600000000000000e+04 9.570000000000000284e+00 1.016999999999999993e+01 1.067999999999999972e+01
3.205700000000000000e+04 9.560000000000000497e+00 1.016999999999999993e+01 1.067999999999999972e+01
3.205800000000000000e+04 9.880000000000000782e+00 1.033999999999999986e+01 1.080000000000000071e+01
3.205900000000000000e+04 9.869999999999999218e+00 1.041000000000000014e+01 1.086999999999999922e+01
3.206200000000000000e+04 9.869999999999999218e+00 1.041000000000000014e+01 1.086999999999999922e+01
3.206300000000000000e+04 9.779999999999999361e+00 1.035999999999999943e+01 1.082000000000000028e+01
3.206400000000000000e+04 1.001999999999999957e+01 1.058999999999999986e+01 1.105000000000000071e+01
3.206500000000000000e+04 1.011999999999999922e+01 1.066000000000000014e+01 1.106000000000000050e+01
3.206600000000000000e+04 1.010999999999999943e+01 1.067999999999999972e+01 1.110999999999999943e+01
3.206900000000000000e+04 9.980000000000000426e+00 1.055000000000000071e+01 1.102999999999999936e+01
3.207000000000000000e+04 9.289999999999999147e+00 9.890000000000000568e+00 1.038000000000000078e+01
3.207100000000000000e+04 8.919999999999999929e+00 9.740000000000000213e+00 1.024000000000000021e+01
3.207200000000000000e+04 8.960000000000000853e+00 9.669999999999999929e+00 1.001999999999999957e+01
3.207300000000000000e+04 9.060000000000000497e+00 9.699999999999999289e+00 1.007000000000000028e+01
3.207600000000000000e+04 8.769999999999999574e+00 9.509999999999999787e+00 9.980000000000000426e+00
3.207700000000000000e+04 8.880000000000000782e+00 9.619999999999999218e+00 1.007000000000000028e+01
3.207800000000000000e+04 8.890000000000000568e+00 9.609999999999999432e+00 1.018999999999999950e+01
3.207900000000000000e+04 8.750000000000000000e+00 9.519999999999999574e+00 1.008000000000000007e+01
3.208000000000000000e+04 8.740000000000000213e+00 9.589999999999999858e+00 1.002999999999999936e+01
3.208300000000000000e+04 8.830000000000000071e+00 9.660000000000000142e+00 1.015000000000000036e+01
3.208400000000000000e+04 8.740000000000000213e+00 9.529999999999999361e+00 1.006000000000000050e+01
3.208500000000000000e+04 8.740000000000000213e+00 9.529999999999999361e+00 1.006000000000000050e+01
3.208600000000000000e+04 8.449999999999999289e+00 9.279999999999999361e+00 9.839999999999999858e+00
3.208700000000000000e+04 8.529999999999999361e+00 9.380000000000000782e+00 9.880000000000000782e+00
3.209000000000000000e+04 8.550000000000000711e+00 9.339999999999999858e+00 9.839999999999999858e+00
3.209100000000000000e+04 8.539999999999999147e+00 9.320000000000000284e+00 9.869999999999999218e+00
3.209200000000000000e+04 8.539999999999999147e+00 9.320000000000000284e+00 9.869999999999999218e+00
3.209300000000000000e+04 8.619999999999999218e+00 9.330000000000000071e+00 9.869999999999999218e+00
3.209400000000000000e+04 8.640000000000000568e+00 9.380000000000000782e+00 9.869999999999999218e+00
3.209700000000000000e+04 8.619999999999999218e+00 9.359999999999999432e+00 9.849999999999999645e+00
3.209800000000000000e+04 8.580000000000000071e+00 9.410000000000000142e+00 9.900000000000000355e+00
3.209900000000000000e+04 8.539999999999999147e+00 9.400000000000000355e+00 9.880000000000000782e+00
3.210000000000000000e+04 8.529999999999999361e+00 9.339999999999999858e+00 9.869999999999999218e+00
3.210100000000000000e+04 8.509999999999999787e+00 9.330000000000000071e+00 9.810000000000000497e+00
3.210400000000000000e+04 8.570000000000000284e+00 9.349999999999999645e+00 9.820000000000000284e+00
3.210500000000000000e+04 8.560000000000000497e+00 9.349999999999999645e+00 9.919999999999999929e+00
3.210600000000000000e+04 8.589999999999999858e+00 9.419999999999999929e+00 1.000000000000000000e+01
3.210700000000000000e+04 8.589999999999999858e+00 9.419999999999999929e+00 1.000000000000000000e+01
3.210800000000000000e+04 8.679999999999999716e+00 9.560000000000000497e+00 1.013000000000000078e+01
3.211100000000000000e+04 8.660000000000000142e+00 9.439999999999999503e+00 1.000999999999999979e+01
3.211200000000000000e+04 8.689999999999999503e+00 9.439999999999999503e+00 1.002999999999999936e+01
3.211300000000000000e+04 8.679999999999999716e+00 9.429999999999999716e+00 1.002999999999999936e+01
3.211400000000000000e+04 8.599999999999999645e+00 9.349999999999999645e+00 9.949999999999999289e+00
3.211500000000000000e+04 8.580000000000000071e+00 9.339999999999999858e+00 9.949999999999999289e+00
3.211800000000000000e+04 8.750000000000000000e+00 9.470000000000000639e+00 1.007000000000000028e+01
3.211900000000000000e+04 8.779999999999999361e+00 9.490000000000000213e+00 1.008999999999999986e+01
3.212000000000000000e+04 8.769999999999999574e+00 9.460000000000000853e+00 1.005000000000000071e+01
3.212100000000000000e+04 8.849999999999999645e+00 9.619999999999999218e+00 1.023000000000000043e+01
3.212200000000000000e+04 8.890000000000000568e+00 9.640000000000000568e+00 1.026999999999999957e+01
3.212500000000000000e+04 8.970000000000000639e+00 9.599999999999999645e+00 1.022000000000000064e+01
3.212600000000000000e+04 8.859999999999999432e+00 9.509999999999999787e+00 1.008000000000000007e+01
3.212700000000000000e+04 8.759999999999999787e+00 9.410000000000000142e+00 9.990000000000000213e+00
3.212800000000000000e+04 8.689999999999999503e+00 9.419999999999999929e+00 1.001999999999999957e+01
3.212900000000000000e+04 8.640000000000000568e+00 9.349999999999999645e+00 9.880000000000000782e+00
3.213200000000000000e+04 8.609999999999999432e+00 9.369999999999999218e+00 9.890000000000000568e+00
3.213300000000000000e+04 8.660000000000000142e+00 9.439999999999999503e+00 9.939999999999999503e+00
3.213400000000000000e+04 8.630000000000000782e+00 9.369999999999999218e+00 9.830000000000000071e+00
3.213500000000000000e+04 8.599999999999999645e+00 9.330000000000000071e+00 9.810000000000000497e+00
3.213600000000000000e+04 8.599999999999999645e+00 9.330000000000000071e+00 9.810000000000000497e+00
3.213900000000000000e+04 8.720000000000000639e+00 9.410000000000000142e+00 9.919999999999999929e+00
3.214000000000000000e+04 8.619999999999999218e+00 9.359999999999999432e+00 9.839999999999999858e+00
3.214100000000000000e+04 8.460000000000000853e+00 9.279999999999999361e+00 9.769999999999999574e+00
3.214200000000000000e+04 8.500000000000000000e+00 9.300000000000000711e+00 9.810000000000000497e+00
3.214300000000000000e+04 8.500000000000000000e+00 9.300000000000000711e+00 9.810000000000000497e+00
3.214600000000000000e+04 8.519999999999999574e+00 9.310000000000000497e+00 9.820000000000000284e+00
3.214700000000000000e+04 8.480000000000000426e+00 9.250000000000000000e+00 9.750000000000000000e+00
3.214800000000000000e+04 8.539999999999999147e+00 9.320000000000000284e+00 9.810000000000000497e+00
3.214900000000000000e+04 8.519999999999999574e+00 9.300000000000000711e+00 9.810000000000000497e+00
3.215000000000000000e+04 8.619999999999999218e+00 9.429999999999999716e+00 9.949999999999999289e+00
3.215300000000000000e+04 8.539999999999999147e+00 9.359999999999999432e+00 9.910000000000000142e+00
3.215400000000000000e+04 8.550000000000000711e+00 9.349999999999999645e+00 9.910000000000000142e+00
3.215500000000000000e+04 8.519999999999999574e+00 9.310000000000000497e+00 9.849999999999999645e+00
3.215600000000000000e+04 8.509999999999999787e+00 9.289999999999999147e+00 9.839999999999999858e+00
3.215700000000000000e+04 8.369999999999999218e+00 9.080000000000000071e+00 9.570000000000000284e+00
3.216000000000000000e+04 8.369999999999999218e+00 9.080000000000000071e+00 9.570000000000000284e+00
3.216100000000000000e+04 8.400000000000000355e+00 9.099999999999999645e+00 9.619999999999999218e+00
3.216200000000000000e+04 8.339999999999999858e+00 9.029999999999999361e+00 9.550000000000000711e+00
3.216300000000000000e+04 8.259999999999999787e+00 8.960000000000000853e+00 9.470000000000000639e+00
3.216400000000000000e+04 8.259999999999999787e+00 8.929999999999999716e+00 9.429999999999999716e+00
3.216700000000000000e+04 8.220000000000000639e+00 8.919999999999999929e+00 9.400000000000000355e+00
3.216800000000000000e+04 8.289999999999999147e+00 9.000000000000000000e+00 9.460000000000000853e+00
3.216900000000000000e+04 8.289999999999999147e+00 9.000000000000000000e+00 9.460000000000000853e+00
3.217000000000000000e+04 7.980000000000000426e+00 8.730000000000000426e+00 9.259999999999999787e+00
3.217100000000000000e+04 7.910000000000000142e+00 8.669999999999999929e+00 9.179999999999999716e+00
3.217400000000000000e+04 7.950000000000000178e+00 8.679999999999999716e+00 9.189999999999999503e+00
3.217500000000000000e+04 7.940000000000000391e+00 8.609999999999999432e+00 9.109999999999999432e+00
3.217600000000000000e+04 7.910000000000000142e+00 8.679999999999999716e+00 9.140000000000000568e+00
3.217700000000000000e+04 7.919999999999999929e+00 8.669999999999999929e+00 9.169999999999999929e+00
3.217800000000000000e+04 7.750000000000000000e+00 8.570000000000000284e+00 9.060000000000000497e+00
3.218100000000000000e+04 7.839999999999999858e+00 8.640000000000000568e+00 9.140000000000000568e+00
3.218200000000000000e+04 7.780000000000000249e+00 8.589999999999999858e+00 9.099999999999999645e+00
3.218300000000000000e+04 7.719999999999999751e+00 8.550000000000000711e+00 9.060000000000000497e+00
3.218400000000000000e+04 7.750000000000000000e+00 8.589999999999999858e+00 9.109999999999999432e+00
3.218500000000000000e+04 7.910000000000000142e+00 8.730000000000000426e+00 9.250000000000000000e+00
3.218800000000000000e+04 7.910000000000000142e+00 8.730000000000000426e+00 9.250000000000000000e+00
3.218900000000000000e+04 7.959999999999999964e+00 8.750000000000000000e+00 9.269999999999999574e+00
3.219000000000000000e+04 7.919999999999999929e+00 8.759999999999999787e+00 9.269999999999999574e+00
3.219100000000000000e+04 7.929999999999999716e+00 8.720000000000000639e+00 9.230000000000000426e+00
3.219200000000000000e+04 7.889999999999999680e+00 8.710000000000000853e+00 9.210000000000000853e+00
3.219500000000000000e+04 7.860000000000000320e+00 8.689999999999999503e+00 9.189999999999999503e+00
3.219600000000000000e+04 7.849999999999999645e+00 8.630000000000000782e+00 9.119999999999999218e+00
3.219700000000000000e+04 7.780000000000000249e+00 8.619999999999999218e+00 9.130000000000000782e+00
3.219800000000000000e+04 7.790000000000000036e+00 8.619999999999999218e+00 9.179999999999999716e+00
3.219900000000000000e+04 7.820000000000000284e+00 8.609999999999999432e+00 9.119999999999999218e+00
3.220200000000000000e+04 7.759999999999999787e+00 8.570000000000000284e+00 9.099999999999999645e+00
3.220300000000000000e+04 7.730000000000000426e+00 8.529999999999999361e+00 9.080000000000000071e+00
3.220400000000000000e+04 7.690000000000000391e+00 8.509999999999999787e+00 9.060000000000000497e+00
3.220500000000000000e+04 8.000000000000000000e+00 8.490000000000000213e+00 9.039999999999999147e+00
3.220600000000000000e+04 7.945000000000000284e+00 8.640000000000000568e+00 9.189999999999999503e+00
3.220900000000000000e+04 7.889999999999999680e+00 8.669999999999999929e+00 9.210000000000000853e+00
3.221000000000000000e+04 7.919999999999999929e+00 8.679999999999999716e+00 9.230000000000000426e+00
3.221100000000000000e+04 7.900000000000000355e+00 8.650000000000000355e+00 9.220000000000000639e+00
3.221200000000000000e+04 7.959999999999999964e+00 8.689999999999999503e+00 9.250000000000000000e+00
3.221300000000000000e+04 7.919999999999999929e+00 8.640000000000000568e+00 9.189999999999999503e+00
3.221600000000000000e+04 7.929999999999999716e+00 8.650000000000000355e+00 9.179999999999999716e+00
3.221700000000000000e+04 7.919999999999999929e+00 8.640000000000000568e+00 9.189999999999999503e+00
3.221800000000000000e+04 8.019999999999999574e+00 8.710000000000000853e+00 9.269999999999999574e+00
3.221900000000000000e+04 7.940000000000000391e+00 8.640000000000000568e+00 9.189999999999999503e+00
3.222000000000000000e+04 7.990000000000000213e+00 8.689999999999999503e+00 9.310000000000000497e+00
3.222300000000000000e+04 8.109999999999999432e+00 8.800000000000000711e+00 9.369999999999999218e+00
3.222400000000000000e+04 8.119999999999999218e+00 8.810000000000000497e+00 9.359999999999999432e+00
3.222500000000000000e+04 8.130000000000000782e+00 8.849999999999999645e+00 9.369999999999999218e+00
3.222600000000000000e+04 8.189999999999999503e+00 8.910000000000000142e+00 9.410000000000000142e+00
3.222700000000000000e+04 8.080000000000000071e+00 8.849999999999999645e+00 9.380000000000000782e+00
3.223000000000000000e+04 8.099999999999999645e+00 8.919999999999999929e+00 9.490000000000000213e+00
3.223100000000000000e+04 8.099999999999999645e+00 8.919999999999999929e+00 9.470000000000000639e+00
3.223200000000000000e+04 8.130000000000000782e+00 8.919999999999999929e+00 9.480000000000000426e+00
3.223300000000000000e+04 8.140000000000000568e+00 8.929999999999999716e+00 9.480000000000000426e+00
3.223400000000000000e+04 8.140000000000000568e+00 8.929999999999999716e+00 9.480000000000000426e+00
3.223700000000000000e+04 8.330000000000000071e+00 9.080000000000000071e+00 9.589999999999999858e+00
3.223800000000000000e+04 8.349999999999999645e+00 9.080000000000000071e+00 9.580000000000000071e+00
3.223900000000000000e+04 8.300000000000000711e+00 9.019999999999999574e+00 9.519999999999999574e+00
3.224000000000000000e+04 8.259999999999999787e+00 9.009999999999999787e+00 9.509999999999999787e+00
3.224100000000000000e+04 8.210000000000000853e+00 8.949999999999999289e+00 9.429999999999999716e+00
3.224400000000000000e+04 8.210000000000000853e+00 8.990000000000000213e+00 9.500000000000000000e+00
3.224500000000000000e+04 8.189999999999999503e+00 8.980000000000000426e+00 9.470000000000000639e+00
3.224600000000000000e+04 8.189999999999999503e+00 8.929999999999999716e+00 9.460000000000000853e+00
3.224700000000000000e+04 8.289999999999999147e+00 9.029999999999999361e+00 9.570000000000000284e+00
3.224800000000000000e+04 8.349999999999999645e+00 9.080000000000000071e+00 9.640000000000000568e+00
3.225100000000000000e+04 8.380000000000000782e+00 9.130000000000000782e+00 9.699999999999999289e+00
3.225200000000000000e+04 8.349999999999999645e+00 9.130000000000000782e+00 9.710000000000000853e+00
3.225300000000000000e+04 8.349999999999999645e+00 9.130000000000000782e+00 9.710000000000000853e+00
3.225400000000000000e+04 8.410000000000000142e+00 9.140000000000000568e+00 9.710000000000000853e+00
3.225500000000000000e+04 8.380000000000000782e+00 9.109999999999999432e+00 9.669999999999999929e+00
3.225800000000000000e+04 8.380000000000000782e+00 9.109999999999999432e+00 9.669999999999999929e+00
3.225900000000000000e+04 8.380000000000000782e+00 9.109999999999999432e+00 9.689999999999999503e+00
3.226000000000000000e+04 8.369999999999999218e+00 9.130000000000000782e+00 9.689999999999999503e+00
3.226100000000000000e+04 8.429999999999999716e+00 9.199999999999999289e+00 9.759999999999999787e+00
3.226200000000000000e+04 8.470000000000000639e+00 9.210000000000000853e+00 9.759999999999999787e+00
3.226500000000000000e+04 8.539999999999999147e+00 9.269999999999999574e+00 9.830000000000000071e+00
3.226600000000000000e+04 8.509999999999999787e+00 9.230000000000000426e+00 9.769999999999999574e+00
3.226700000000000000e+04 8.519999999999999574e+00 9.230000000000000426e+00 9.789999999999999147e+00
3.226800000000000000e+04 8.539999999999999147e+00 9.269999999999999574e+00 9.789999999999999147e+00
3.226900000000000000e+04 8.609999999999999432e+00 9.349999999999999645e+00 9.890000000000000568e+00
3.227200000000000000e+04 8.689999999999999503e+00 9.369999999999999218e+00 9.910000000000000142e+00
3.227300000000000000e+04 8.720000000000000639e+00 9.419999999999999929e+00 9.949999999999999289e+00
3.227400000000000000e+04 8.699999999999999289e+00 9.419999999999999929e+00 9.929999999999999716e+00
3.227500000000000000e+04 8.679999999999999716e+00 9.410000000000000142e+00 9.910000000000000142e+00
3.227600000000000000e+04 8.630000000000000782e+00 9.369999999999999218e+00 9.869999999999999218e+00
3.227900000000000000e+04 8.609999999999999432e+00 9.369999999999999218e+00 9.869999999999999218e+00
3.228000000000000000e+04 8.699999999999999289e+00 9.490000000000000213e+00 9.980000000000000426e+00
3.228100000000000000e+04 8.769999999999999574e+00 9.509999999999999787e+00 1.003999999999999915e+01
3.228200000000000000e+04 8.720000000000000639e+00 9.470000000000000639e+00 1.001999999999999957e+01
3.228300000000000000e+04 8.769999999999999574e+00 9.500000000000000000e+00 1.005000000000000071e+01
3.228600000000000000e+04 8.800000000000000711e+00 9.539999999999999147e+00 1.005000000000000071e+01
3.228700000000000000e+04 8.820000000000000284e+00 9.519999999999999574e+00 1.002999999999999936e+01
3.228800000000000000e+04 8.849999999999999645e+00 9.500000000000000000e+00 1.000000000000000000e+01
3.228900000000000000e+04 8.900000000000000355e+00 9.480000000000000426e+00 1.000999999999999979e+01
3.229000000000000000e+04 8.910000000000000142e+00 9.480000000000000426e+00 1.001999999999999957e+01
3.229300000000000000e+04 8.910000000000000142e+00 9.480000000000000426e+00 1.001999999999999957e+01
3.229400000000000000e+04 8.900000000000000355e+00 9.480000000000000426e+00 9.970000000000000639e+00
3.229500000000000000e+04 8.769999999999999574e+00 9.320000000000000284e+00 9.800000000000000711e+00
3.229600000000000000e+04 8.810000000000000497e+00 9.349999999999999645e+00 9.849999999999999645e+00
3.229700000000000000e+04 8.750000000000000000e+00 9.269999999999999574e+00 9.759999999999999787e+00
3.230000000000000000e+04 8.730000000000000426e+00 9.259999999999999787e+00 9.759999999999999787e+00
3.230100000000000000e+04 8.740000000000000213e+00 9.289999999999999147e+00 9.800000000000000711e+00
3.230200000000000000e+04 8.660000000000000142e+00 9.210000000000000853e+00 9.699999999999999289e+00
3.230300000000000000e+04 8.699999999999999289e+00 9.250000000000000000e+00 9.750000000000000000e+00
3.230400000000000000e+04 8.740000000000000213e+00 9.230000000000000426e+00 9.699999999999999289e+00
3.230700000000000000e+04 8.689999999999999503e+00 9.199999999999999289e+00 9.699999999999999289e+00
3.230800000000000000e+04 8.500000000000000000e+00 9.000000000000000000e+00 9.480000000000000426e+00
3.230900000000000000e+04 8.529999999999999361e+00 9.039999999999999147e+00 9.509999999999999787e+00
3.231000000000000000e+04 8.669999999999999929e+00 9.220000000000000639e+00 9.710000000000000853e+00
3.231100000000000000e+04 8.810000000000000497e+00 9.330000000000000071e+00 9.830000000000000071e+00
3.231400000000000000e+04 8.830000000000000071e+00 9.339999999999999858e+00 9.820000000000000284e+00
3.231500000000000000e+04 8.839999999999999858e+00 9.359999999999999432e+00 9.830000000000000071e+00
3.231600000000000000e+04 8.710000000000000853e+00 9.240000000000000213e+00 9.689999999999999503e+00
3.231700000000000000e+04 8.730000000000000426e+00 9.220000000000000639e+00 9.669999999999999929e+00
3.231800000000000000e+04 8.710000000000000853e+00 9.199999999999999289e+00 9.640000000000000568e+00
3.232100000000000000e+04 8.800000000000000711e+00 9.300000000000000711e+00 9.720000000000000639e+00
3.232200000000000000e+04 8.740000000000000213e+00 9.230000000000000426e+00 9.650000000000000355e+00
3.232300000000000000e+04 8.730000000000000426e+00 9.220000000000000639e+00 9.660000000000000142e+00
3.232400000000000000e+04 8.740000000000000213e+00 9.160000000000000142e+00 9.599999999999999645e+00
3.232500000000000000e+04 8.660000000000000142e+00 9.130000000000000782e+00 9.550000000000000711e+00
3.232800000000000000e+04 8.660000000000000142e+00 9.130000000000000782e+00 9.550000000000000711e+00
3.232900000000000000e+04 8.750000000000000000e+00 9.169999999999999929e+00 9.609999999999999432e+00
3.233000000000000000e+04 8.789999999999999147e+00 9.210000000000000853e+00 9.689999999999999503e+00
3.233100000000000000e+04 8.849999999999999645e+00 9.259999999999999787e+00 9.740000000000000213e+00
3.233200000000000000e+04 8.970000000000000639e+00 9.390000000000000568e+00 9.830000000000000071e+00
3.233500000000000000e+04 8.980000000000000426e+00 9.359999999999999432e+00 9.810000000000000497e+00
3.233600000000000000e+04 8.980000000000000426e+00 9.419999999999999929e+00 9.869999999999999218e+00
3.233700000000000000e+04 8.980000000000000426e+00 9.419999999999999929e+00 9.869999999999999218e+00
3.233800000000000000e+04 9.070000000000000284e+00 9.429999999999999716e+00 9.910000000000000142e+00
3.233900000000000000e+04 9.060000000000000497e+00 9.400000000000000355e+00 9.859999999999999432e+00
3.234200000000000000e+04 9.089999999999999858e+00 9.460000000000000853e+00 9.929999999999999716e+00
3.234300000000000000e+04 9.070000000000000284e+00 9.429999999999999716e+00 9.880000000000000782e+00
3.234400000000000000e+04 9.050000000000000711e+00 9.429999999999999716e+00 9.900000000000000355e+00
3.234500000000000000e+04 9.130000000000000782e+00 9.480000000000000426e+00 9.939999999999999503e+00
3.234600000000000000e+04 9.089999999999999858e+00 9.439999999999999503e+00 9.880000000000000782e+00
3.234900000000000000e+04 9.060000000000000497e+00 9.429999999999999716e+00 9.849999999999999645e+00
3.235000000000000000e+04 9.060000000000000497e+00 9.460000000000000853e+00 9.859999999999999432e+00
3.235100000000000000e+04 9.150000000000000355e+00 9.500000000000000000e+00 9.910000000000000142e+00
3.235200000000000000e+04 9.160000000000000142e+00 9.529999999999999361e+00 9.939999999999999503e+00
3.235300000000000000e+04 9.119999999999999218e+00 9.490000000000000213e+00 9.900000000000000355e+00
3.235600000000000000e+04 9.099999999999999645e+00 9.439999999999999503e+00 9.849999999999999645e+00
3.235700000000000000e+04 9.060000000000000497e+00 9.380000000000000782e+00 9.779999999999999361e+00
3.235800000000000000e+04 9.080000000000000071e+00 9.390000000000000568e+00 9.830000000000000071e+00
3.235900000000000000e+04 9.050000000000000711e+00 9.369999999999999218e+00 9.779999999999999361e+00
3.236000000000000000e+04 9.210000000000000853e+00 9.529999999999999361e+00 9.910000000000000142e+00
3.236300000000000000e+04 9.230000000000000426e+00 9.539999999999999147e+00 9.910000000000000142e+00
3.236400000000000000e+04 9.330000000000000071e+00 9.619999999999999218e+00 9.990000000000000213e+00
3.236500000000000000e+04 9.369999999999999218e+00 9.759999999999999787e+00 1.008999999999999986e+01
3.236600000000000000e+04 9.410000000000000142e+00 9.769999999999999574e+00 1.013000000000000078e+01
3.236700000000000000e+04 9.419999999999999929e+00 9.789999999999999147e+00 1.015000000000000036e+01
3.237000000000000000e+04 9.460000000000000853e+00 9.789999999999999147e+00 1.016000000000000014e+01
3.237100000000000000e+04 9.500000000000000000e+00 9.810000000000000497e+00 1.015000000000000036e+01
3.237200000000000000e+04 9.519999999999999574e+00 9.839999999999999858e+00 1.016999999999999993e+01
3.237300000000000000e+04 9.500000000000000000e+00 9.830000000000000071e+00 1.014000000000000057e+01
3.237400000000000000e+04 9.500000000000000000e+00 9.830000000000000071e+00 1.011999999999999922e+01
3.237700000000000000e+04 9.550000000000000711e+00 9.869999999999999218e+00 1.016000000000000014e+01
3.237800000000000000e+04 9.500000000000000000e+00 9.830000000000000071e+00 1.011999999999999922e+01
3.237900000000000000e+04 9.529999999999999361e+00 9.800000000000000711e+00 1.014000000000000057e+01
3.238000000000000000e+04 9.580000000000000071e+00 9.869999999999999218e+00 1.019999999999999929e+01
3.238100000000000000e+04 9.580000000000000071e+00 9.849999999999999645e+00 1.016999999999999993e+01
3.238400000000000000e+04 9.550000000000000711e+00 9.789999999999999147e+00 1.008999999999999986e+01
3.238500000000000000e+04 9.539999999999999147e+00 9.759999999999999787e+00 1.007000000000000028e+01
3.238600000000000000e+04 9.490000000000000213e+00 9.740000000000000213e+00 1.003999999999999915e+01
